product_barcode,product_id,sum_src,support,industry_id,province
4627090993300,63689,2,1.0,2,Quảng Nam
4893256955103,57932,2,1.0,2,Quảng Nam
3141380059022,40387,1,1.0,2,Quảng Nam
EM-256000,35897,1,1.0,2,Quảng Nam
8809643076036,35486,1,1.0,2,Quảng Nam
8809612864398,33206,1,1.0,2,Quảng Nam
3760100183467,13743,1,1.0,2,Quảng Nam
8809617810727,16890,1,1.0,2,Quảng Nam
8801042643116,44754,2,1.0,2,Quảng Nam
9344949001140,46377,1,0.3333333333333333,2,Quảng Nam
9344949001140,42078,2,0.6666666666666666,2,Quảng Nam
8992304017803,14214,1,1.0,2,Quảng Nam
8809674290760,32156,1,1.0,2,Quảng Nam
9314807022839,49162,1,1.0,2,Quảng Nam
6902395498910,31842,1,1.0,2,Quảng Nam
4511413404133,41167,3,1.0,2,Quảng Nam
8801007775609,38184,2,0.5,2,Quảng Nam
8801007775609,52131,2,0.5,2,Quảng Nam
8936104220827,18941,2,1.0,2,Quảng Nam
8809516839829,43262,1,1.0,2,Quảng Nam
4008268002800,40543,1,1.0,2,Quảng Nam
3337875518628,15668,2,1.0,2,Quảng Nam
4973560040280,37600,1,1.0,2,Quảng Nam
8808970000855,48804,1,1.0,2,Quảng Nam
HOTDEAL26052021,37752,1,1.0,2,Quảng Nam
1590895097,40580,1,1.0,2,Quảng Nam
8938251987141,39685,1,1.0,2,Quảng Nam
8858994408836,31390,1,1.0,2,Quảng Nam
3337872410338,15647,2,1.0,2,Quảng Nam
8809331315553,43165,1,1.0,2,Quảng Nam
3470320300031,17880,1,1.0,2,Quảng Nam
3337872420696,15669,3,0.75,2,Quảng Nam
3337872420696,40438,1,0.25,2,Quảng Nam
4005808829675,36997,1,1.0,2,Quảng Nam
8809086205604,48081,1,0.5,2,Quảng Nam
8809086205604,40455,1,0.5,2,Quảng Nam
9300807294611,42850,2,1.0,2,Quảng Nam
7898544,41655,1,1.0,2,Quảng Nam
4710032517839,38132,2,1.0,2,Quảng Nam
4008268044459,41987,1,1.0,2,Quảng Nam
4909978701598,34835,1,0.2,2,Quảng Nam
4909978701598,20635,4,0.8,2,Quảng Nam
SP000707,48204,2,1.0,2,Quảng Nam
4823015917073,36815,1,1.0,2,Quảng Nam
8936032232053,18896,3,1.0,2,Quảng Nam
9340156000501,51107,1,1.0,2,Quảng Nam
4987241134991,37952,1,1.0,2,Quảng Nam
1114,49824,1,1.0,2,Quảng Nam
8809624723614,19011,1,1.0,2,Quảng Nam
4513574029590,38924,1,1.0,2,Quảng Nam
4607967674686,63691,2,1.0,2,Quảng Nam
9318637069637,44212,1,1.0,2,Quảng Nam
9316254892102,44704,1,0.5,2,Quảng Nam
9316254892102,42714,1,0.5,2,Quảng Nam
6902395630173,14207,1,1.0,2,Quảng Nam
5011451103856,40555,1,1.0,2,Quảng Nam
9313367018450,44753,2,1.0,2,Quảng Nam
9310692124115,42221,1,1.0,2,Quảng Nam
8809416472096,31507,1,1.0,2,Quảng Nam
8520371229913,36457,1,1.0,2,Quảng Nam
8809647390091,20403,2,0.6666666666666666,2,Quảng Nam
8809647390091,35318,1,0.3333333333333333,2,Quảng Nam
4582372213326,44393,1,1.0,2,Quảng Nam
8991380233268,14251,1,1.0,2,Quảng Nam
9555250046021,19291,1,1.0,2,Quảng Nam
3337872411083,42720,2,0.6666666666666666,2,Quảng Nam
3337872411083,40447,1,0.3333333333333333,2,Quảng Nam
305210232518,31442,1,1.0,2,Quảng Nam
210657546433,48467,4,1.0,2,Quảng Nam
5010724525937,34908,1,1.0,2,Quảng Nam
8809612872348,32654,1,1.0,2,Quảng Nam
4005808837359,36974,1,1.0,2,Quảng Nam
1616161616,33536,1,1.0,2,Quảng Nam
EUR00073,38766,1,1.0,2,Quảng Nam
3600541361348,31882,1,0.3333333333333333,2,Quảng Nam
3600541361348,40453,2,0.6666666666666666,2,Quảng Nam
3401578653709,41087,2,1.0,2,Quảng Nam
6928820029565,49873,2,1.0,2,Quảng Nam
8935006539303,17904,1,1.0,2,Quảng Nam
8809422534146,36852,1,1.0,2,Quảng Nam
8011003839322,57408,1,1.0,2,Quảng Nam
3600541744509,41705,1,1.0,2,Quảng Nam
8992304017827,31489,1,1.0,2,Quảng Nam
SP00096H,41757,1,1.0,2,Quảng Nam
3574661527055,38661,1,1.0,2,Quảng Nam
9316090506003,53074,4,1.0,2,Quảng Nam
3614227570085,57404,1,1.0,2,Quảng Nam
3205,37774,1,1.0,2,Quảng Nam
3605975038170,40582,2,1.0,2,Quảng Nam
SP000482,43164,1,1.0,2,Quảng Nam
615908950656,41621,1,1.0,2,Quảng Nam
4210201241201,42011,1,1.0,2,Quảng Nam
8480029434956,35225,1,1.0,2,Quảng Nam
3456,40888,1,1.0,2,Quảng Nam
4987792702267,53705,1,1.0,2,Quảng Nam
8809422533699,32803,1,1.0,2,Quảng Nam
789452,49378,2,1.0,2,Quảng Nam
8809585101421,40302,1,1.0,2,Quảng Nam
4901872083220,40903,1,1.0,2,Quảng Nam
4607068620025,40603,1,1.0,2,Quảng Nam
011451103856,31356,2,1.0,2,Quảng Nam
5021265232062,46992,1,0.5,2,Quảng Nam
5021265232062,43759,1,0.5,2,Quảng Nam
8809180015697,31921,1,1.0,2,Quảng Nam
8809486363027,39286,2,1.0,2,Quảng Nam
9310692151111,42199,1,1.0,2,Quảng Nam
3760100173116,20795,2,1.0,2,Quảng Nam
8809381449840,36983,2,1.0,2,Quảng Nam
4005808355754,36249,1,1.0,2,Quảng Nam
8594008878600,17678,1,1.0,2,Quảng Nam
4680007210181,43900,1,1.0,2,Quảng Nam
8809305995989,50430,1,0.5,2,Quảng Nam
8809305995989,34750,1,0.5,2,Quảng Nam
3614819997115,34226,1,1.0,2,Quảng Nam
3294680002745,38793,1,1.0,2,Quảng Nam
8809576260144,36708,1,0.5,2,Quảng Nam
8809576260144,35404,1,0.5,2,Quảng Nam
3282770204698,38072,1,1.0,2,Quảng Nam
3537090016590,37603,1,1.0,2,Quảng Nam
5010724527481,48133,1,1.0,2,Quảng Nam
HOT_ANSCT,56816,1,1.0,2,Quảng Nam
KHONGVAT_01temphu,62301,1,1.0,2,Quảng Nam
HOT_XD,53951,1,1.0,2,Quảng Nam
4005900744814,40368,1,0.5,2,Quảng Nam
4005900744814,20524,1,0.5,2,Quảng Nam
3282770204667,20521,2,1.0,2,Quảng Nam
4260294950016,35972,7,1.0,2,Quảng Nam
9300807299524,59978,1,1.0,2,Quảng Nam
8809422533187,20522,3,0.375,2,Quảng Nam
8809422533187,36419,2,0.25,2,Quảng Nam
8809422533187,19770,2,0.25,2,Quảng Nam
8809422533187,38940,1,0.125,2,Quảng Nam
45678,40983,1,1.0,2,Quảng Nam
3605971634406,31778,1,1.0,2,Quảng Nam
8809464342822,34089,1,1.0,2,Quảng Nam
887167326231,44696,1,1.0,2,Quảng Nam
769915190250,32726,3,1.0,2,Quảng Nam
769915190199,32728,3,1.0,2,Quảng Nam
8809572890291,36745,1,0.5,2,Quảng Nam
8809572890291,48940,1,0.5,2,Quảng Nam
3337872412516,31952,1,0.25,2,Quảng Nam
3337872412516,46680,1,0.25,2,Quảng Nam
3337872412516,43068,1,0.25,2,Quảng Nam
3337872412516,43166,1,0.25,2,Quảng Nam
00918281982,38590,2,1.0,2,Quảng Nam
LABNOVATION,65332,1,1.0,2,Quảng Nam
4987241145614,51640,1,0.3333333333333333,2,Quảng Nam
4987241145614,41701,2,0.6666666666666666,2,Quảng Nam
3433422408159,32264,1,1.0,2,Quảng Nam
688788,42834,2,1.0,2,Quảng Nam
8001090196347-40845000156,43180,1,1.0,2,Quảng Nam
8809581452565,36042,2,1.0,2,Quảng Nam
8809664980046,39094,1,1.0,2,Quảng Nam
931016082488,42084,1,1.0,2,Quảng Nam
5777,41120,1,1.0,2,Quảng Nam
8809612864350,31411,1,1.0,2,Quảng Nam
8809418752530,36938,1,1.0,2,Quảng Nam
9300807287323,46361,1,0.3333333333333333,2,Quảng Nam
9300807287323,46603,1,0.3333333333333333,2,Quảng Nam
9300807287323,42669,1,0.3333333333333333,2,Quảng Nam
8809326334224,20401,1,1.0,2,Quảng Nam
8991380233237,14215,1,1.0,2,Quảng Nam
8809213805189,35251,1,1.0,2,Quảng Nam
8710692123162,37607,3,1.0,2,Quảng Nam
8809148820707,41914,1,1.0,2,Quảng Nam
0655439011501,13955,1,1.0,2,Quảng Nam
8809326333661,20399,1,1.0,2,Quảng Nam
4356789980879,31853,1,1.0,2,Quảng Nam
3614819997108,34227,1,0.25,2,Quảng Nam
3614819997108,14708,1,0.25,2,Quảng Nam
3614819997108,38814,2,0.5,2,Quảng Nam
773602040605,53203,1,1.0,2,Quảng Nam
4571243111014,32175,1,1.0,2,Quảng Nam
4990110005520,35568,1,1.0,2,Quảng Nam
769915190311,31928,4,0.6666666666666666,2,Quảng Nam
769915190311,33278,2,0.3333333333333333,2,Quảng Nam
9009090909001,40623,1,1.0,2,Quảng Nam
8992304039744,14245,1,1.0,2,Quảng Nam
31604027506,46954,1,1.0,2,Quảng Nam
8935006538283,17910,1,1.0,2,Quảng Nam
100868534,34641,1,1.0,2,Quảng Nam
4987241157754,43506,1,1.0,2,Quảng Nam
4909978152888,45860,2,0.6666666666666666,2,Quảng Nam
4909978152888,50318,1,0.3333333333333333,2,Quảng Nam
8809711711647,41027,1,1.0,2,Quảng Nam
EM-229000,35898,1,1.0,2,Quảng Nam
3614228982055,57406,1,1.0,2,Quảng Nam
4260677574167,51212,2,1.0,2,Quảng Nam
8809071103304,17353,1,1.0,2,Quảng Nam
8809486362303,48157,1,0.3333333333333333,2,Quảng Nam
8809486362303,30813,2,0.6666666666666666,2,Quảng Nam
SP000197,36447,1,1.0,2,Quảng Nam
8809615053294,43154,1,1.0,2,Quảng Nam
9555250006261,19279,1,1.0,2,Quảng Nam
4903301025726,36758,1,1.0,2,Quảng Nam
91619413,43453,1,1.0,2,Quảng Nam
4560147175291,51113,1,1.0,2,Quảng Nam
8809469774895,37330,1,1.0,2,Quảng Nam
3401361353625,44041,1,1.0,2,Quảng Nam
8809612864374,31856,1,1.0,2,Quảng Nam
4513574027060,38816,1,0.3333333333333333,2,Quảng Nam
4513574027060,19745,1,0.3333333333333333,2,Quảng Nam
4513574027060,32681,1,0.3333333333333333,2,Quảng Nam
4511413404874,41198,3,1.0,2,Quảng Nam
3348901550727,53259,1,1.0,2,Quảng Nam
5901887018711,42733,1,1.0,2,Quảng Nam
8936104220643,18943,2,1.0,2,Quảng Nam
4744183012608,44281,2,0.6666666666666666,2,Quảng Nam
4744183012608,37590,1,0.3333333333333333,2,Quảng Nam
8691275000189,17339,14,0.875,2,Quảng Nam
8691275000189,40574,2,0.125,2,Quảng Nam
4589687933017,44690,1,1.0,2,Quảng Nam
30521231100,43182,1,1.0,2,Quảng Nam
4902430917964,63280,1,1.0,2,Quảng Nam
8938521987383,38537,1,1.0,2,Quảng Nam
3770013619052,40588,2,1.0,2,Quảng Nam
8904091150427,49241,1,0.25,2,Quảng Nam
8904091150427,39669,1,0.25,2,Quảng Nam
8904091150427,46190,2,0.5,2,Quảng Nam
9318637070510,44729,1,0.2,2,Quảng Nam
9318637070510,44210,3,0.6,2,Quảng Nam
9318637070510,34631,1,0.2,2,Quảng Nam
9310692122210,42198,1,1.0,2,Quảng Nam
4751023290775,19367,6,1.0,2,Quảng Nam
4711542263483,32796,1,1.0,2,Quảng Nam
8809653241400,32755,3,1.0,2,Quảng Nam
8809115029119,49380,3,1.0,2,Quảng Nam
7290113143616,43057,1,1.0,2,Quảng Nam
37964,41705,1,1.0,2,Quảng Nam
8809540515485,34148,2,1.0,2,Quảng Nam
3401381331436,47678,1,1.0,2,Quảng Nam
8594008873602,17680,1,1.0,2,Quảng Nam
0026,37930,1,1.0,2,Quảng Nam
4901872083350,41327,1,1.0,2,Quảng Nam
8809643518840,49430,1,1.0,2,Quảng Nam
SP000021,63008,4,1.0,2,Quảng Nam
8809270473024,32185,1,1.0,2,Quảng Nam
3401360114739,34221,1,1.0,2,Quảng Nam
3401395376874,42064,2,1.0,2,Quảng Nam
8809693270019,36712,2,1.0,2,Quảng Nam
6928820030226,14208,3,0.3,2,Quảng Nam
6928820030226,48875,1,0.1,2,Quảng Nam
6928820030226,62955,2,0.2,2,Quảng Nam
6928820030226,31194,1,0.1,2,Quảng Nam
6928820030226,41726,3,0.3,2,Quảng Nam
6902395685715,36641,1,0.5,2,Quảng Nam
6902395685715,32434,1,0.5,2,Quảng Nam
8436097092079,40680,2,1.0,2,Quảng Nam
4813053000806,42810,1,1.0,2,Quảng Nam
8809576260120,20602,5,1.0,2,Quảng Nam
8809576260205,20607,1,1.0,2,Quảng Nam
194251003191,34517,1,1.0,2,Quảng Nam
8809437396623,32635,1,1.0,2,Quảng Nam
8809608285480,40118,1,1.0,2,Quảng Nam
8806182587832,41793,1,0.3333333333333333,2,Quảng Nam
8806182587832,31371,2,0.6666666666666666,2,Quảng Nam
8809429953704,47198,1,1.0,2,Quảng Nam
3350900000394,12441,1,0.3333333333333333,2,Quảng Nam
3350900000394,35430,2,0.6666666666666666,2,Quảng Nam
3337875609593,15665,1,1.0,2,Quảng Nam
9316254892973,46483,2,0.25,2,Quảng Nam
9316254892973,42077,6,0.75,2,Quảng Nam
8809612852128,40675,1,1.0,2,Quảng Nam
8901030667428,36725,1,1.0,2,Quảng Nam
0655439078078,20487,1,1.0,2,Quảng Nam
3337872411991,39549,3,1.0,2,Quảng Nam
3401395376935,45585,1,0.3333333333333333,2,Quảng Nam
3401395376935,43788,2,0.6666666666666666,2,Quảng Nam
8809615053621,19405,1,1.0,2,Quảng Nam
194251003177,34516,1,1.0,2,Quảng Nam
8712561625755,48578,1,1.0,2,Quảng Nam
33333,63083,1,1.0,2,Quảng Nam
8809409342177,37297,1,1.0,2,Quảng Nam
8992304068089,14228,1,1.0,2,Quảng Nam
8809437399112,49017,2,1.0,2,Quảng Nam
8809486361573,30814,3,1.0,2,Quảng Nam
4909978155384,20661,5,1.0,2,Quảng Nam
8935006538818,18617,1,1.0,2,Quảng Nam
4901872463862,20656,3,1.0,2,Quảng Nam
8936104220445,18934,2,1.0,2,Quảng Nam
6973304812270,61342,1,1.0,2,Quảng Nam
8809647390107,31601,1,1.0,2,Quảng Nam
9316254893246,41848,1,1.0,2,Quảng Nam
8809348604480,20115,1,1.0,2,Quảng Nam
03700059853,31431,1,1.0,2,Quảng Nam
08130823989,38589,2,1.0,2,Quảng Nam
8809083979553,48177,1,1.0,2,Quảng Nam
8809486361580,30812,1,1.0,2,Quảng Nam
4901872446636,20643,1,1.0,2,Quảng Nam
4711542265098,38269,1,1.0,2,Quảng Nam
8809469774918,31727,4,1.0,2,Quảng Nam
4987316191324,41143,1,1.0,2,Quảng Nam
8935006538924,17928,1,1.0,2,Quảng Nam
4909978163747,20644,2,1.0,2,Quảng Nam
850502007775,43822,4,1.0,2,Quảng Nam
4901872466023,40482,1,0.5,2,Quảng Nam
4901872466023,40483,1,0.5,2,Quảng Nam
017663,50652,1,1.0,2,Quảng Nam
8807050015877,35184,1,0.3333333333333333,2,Quảng Nam
8807050015877,32714,2,0.6666666666666666,2,Quảng Nam
6902395420934,14266,2,0.5,2,Quảng Nam
6902395420934,32260,2,0.5,2,Quảng Nam
4569,48542,1,1.0,2,Quảng Nam
8809581452558,36089,2,1.0,2,Quảng Nam
5907609329448,17302,1,1.0,2,Quảng Nam
8809486362327,30811,2,0.6666666666666666,2,Quảng Nam
8809486362327,48158,1,0.3333333333333333,2,Quảng Nam
8935006539273,61599,1,1.0,2,Quảng Nam
3337875583626,40474,1,0.5,2,Quảng Nam
3337875583626,15652,1,0.5,2,Quảng Nam
0655439080170,13897,1,1.0,2,Quảng Nam
3337872412998,21457,3,1.0,2,Quảng Nam
9316254892065,46523,1,1.0,2,Quảng Nam
8936072580022,38731,2,1.0,2,Quảng Nam
8809585080016,33549,2,1.0,2,Quảng Nam
hangtang2,41071,1,1.0,2,Đà Nẵng
88095,43856,1,1.0,2,Đà Nẵng
8411732108414,17315,2,1.0,2,Đà Nẵng
0048,20505,1,1.0,2,Đà Nẵng
SP0009875,40746,3,1.0,2,Đà Nẵng
9876,48258,1,1.0,2,Đà Nẵng
8936173950007,14718,1,1.0,2,Đà Nẵng
9344949001065,46370,1,1.0,2,Đà Nẵng
0140,62875,1,1.0,2,Đà Nẵng
8809115025012,20761,2,0.5,2,Đà Nẵng
8809115025012,49653,2,0.5,2,Đà Nẵng
0655439013505,13963,1,1.0,2,Đà Nẵng
22222,63019,1,1.0,2,Đà Nẵng
4901696536407,44634,2,0.3333333333333333,2,Đà Nẵng
4901696536407,36892,1,0.16666666666666666,2,Đà Nẵng
4901696536407,31725,2,0.3333333333333333,2,Đà Nẵng
4901696536407,40991,1,0.16666666666666666,2,Đà Nẵng
8806164171042,16769,2,0.4,2,Đà Nẵng
8806164171042,32583,3,0.6,2,Đà Nẵng
8809643520126,32058,1,1.0,2,Đà Nẵng
0655439020169,13902,25,1.0,2,Đà Nẵng
8936104220766,18949,1,1.0,2,Đà Nẵng
09300807286760,49850,8,1.0,2,Đà Nẵng
11100010,34296,1,1.0,2,Đà Nẵng
4901872464746,33468,1,0.3333333333333333,2,Đà Nẵng
4901872464746,20630,2,0.6666666666666666,2,Đà Nẵng
8857087000148,32819,2,0.5,2,Đà Nẵng
8857087000148,46831,2,0.5,2,Đà Nẵng
4909978701581,20636,1,1.0,2,Đà Nẵng
3468080259997,43235,1,1.0,2,Đà Nẵng
8809652903828,31417,3,1.0,2,Đà Nẵng
3433422405332,15659,1,1.0,2,Đà Nẵng
873948009837,42121,1,1.0,2,Đà Nẵng
3605975080728,32722,2,1.0,2,Đà Nẵng
4896,40556,2,1.0,2,Đà Nẵng
8936104220544,18939,1,1.0,2,Đà Nẵng
769915191004,31484,1,1.0,2,Đà Nẵng
3337875546430,39747,1,0.09090909090909091,2,Đà Nẵng
3337875546430,40937,4,0.36363636363636365,2,Đà Nẵng
3337875546430,32335,2,0.18181818181818182,2,Đà Nẵng
3337875546430,50353,1,0.09090909090909091,2,Đà Nẵng
3337875546430,56852,1,0.09090909090909091,2,Đà Nẵng
3337875546430,15644,1,0.09090909090909091,2,Đà Nẵng
3337875546430,43102,1,0.09090909090909091,2,Đà Nẵng
3337875522601,14496,1,0.5,2,Đà Nẵng
3337875522601,15651,1,0.5,2,Đà Nẵng
3600541410053,49497,2,1.0,2,Đà Nẵng
880941875326,32685,3,1.0,2,Đà Nẵng
24970,40590,1,1.0,2,Đà Nẵng
0001278,38996,1,1.0,2,Đà Nẵng
4987241100521,51677,1,1.0,2,Đà Nẵng
5012368041132,31848,2,1.0,2,Đà Nẵng
8809079208629,16757,1,1.0,2,Đà Nẵng
8809115024046,31904,1,0.5,2,Đà Nẵng
8809115024046,20773,1,0.5,2,Đà Nẵng
4511413603741,13834,1,1.0,2,Đà Nẵng
64323969472037073-5,57667,1,1.0,2,Đà Nẵng
010331000167,37605,1,1.0,2,Đà Nẵng
4680007210136,33978,1,0.16666666666666666,2,Đà Nẵng
4680007210136,32186,3,0.5,2,Đà Nẵng
4680007210136,31427,1,0.16666666666666666,2,Đà Nẵng
4680007210136,43415,1,0.16666666666666666,2,Đà Nẵng
0655439020404,13933,1,1.0,2,Đà Nẵng
4901872470709,40882,2,0.5,2,Đà Nẵng
4901872470709,38743,2,0.5,2,Đà Nẵng
MIN12_TT,50593,3,1.0,2,Đà Nẵng
8469990011,40268,1,1.0,2,Đà Nẵng
01204403891,46471,2,1.0,2,Đà Nẵng
0655439080304,20461,1,1.0,2,Đà Nẵng
8806173460199,31863,1,1.0,2,Đà Nẵng
8809581454798,18679,1,1.0,2,Đà Nẵng
8809759091152,34006,1,1.0,2,Đà Nẵng
0667550032068,34949,2,1.0,2,Đà Nẵng
3337875663076,15640,1,0.3333333333333333,2,Đà Nẵng
3337875663076,43100,2,0.6666666666666666,2,Đà Nẵng
8809652905990,32465,3,1.0,2,Đà Nẵng
8001280022036,42292,1,1.0,2,Đà Nẵng
CETAPHIL125,52096,1,1.0,2,Đà Nẵng
769915193657,32062,4,1.0,2,Đà Nẵng
3574661554280,43184,1,0.25,2,Đà Nẵng
3574661554280,20523,3,0.75,2,Đà Nẵng
3331849009334,31267,1,1.0,2,Đà Nẵng
4562270778103,41158,1,1.0,2,Đà Nẵng
8809115020147,20758,1,1.0,2,Đà Nẵng
8809470122241,34210,1,1.0,2,Đà Nẵng
8936104221084,37617,1,1.0,2,Đà Nẵng
8885014891033,16506,1,1.0,2,Đà Nẵng
324256778,31925,1,1.0,2,Đà Nẵng
0655439091008,13945,1,1.0,2,Đà Nẵng
4909978150211,19441,1,0.5,2,Đà Nẵng
4909978150211,13364,1,0.5,2,Đà Nẵng
016185129481,41852,1,1.0,2,Đà Nẵng
0143,62945,1,1.0,2,Đà Nẵng
8809263877440,40634,1,1.0,2,Đà Nẵng
547263526374,53814,2,1.0,2,Đà Nẵng
8809581471382,18674,3,1.0,2,Đà Nẵng
9316199000037,20561,4,1.0,2,Đà Nẵng
4513574014169,38913,1,1.0,2,Đà Nẵng
4511413615348,13862,1,1.0,2,Đà Nẵng
3401381332785,41948,1,0.3333333333333333,2,Đà Nẵng
3401381332785,40942,2,0.6666666666666666,2,Đà Nẵng
8935006542143,35980,2,1.0,2,Đà Nẵng
916199000037,46387,1,1.0,2,Đà Nẵng
4987415993454,45902,4,1.0,2,Đà Nẵng
00098876,45786,3,1.0,2,Đà Nẵng
8806164171073,35407,1,1.0,2,Đà Nẵng
35744661266787,43512,1,1.0,2,Đà Nẵng
0498708400132,53334,3,1.0,2,Đà Nẵng
5564718041168,37199,1,1.0,2,Đà Nẵng
4511413623688,13821,1,1.0,2,Đà Nẵng
9314807022860,42085,1,1.0,2,Đà Nẵng
8008970008783,42845,1,1.0,2,Đà Nẵng
8936104221107,37616,1,1.0,2,Đà Nẵng
8906058330088,46744,1,1.0,2,Đà Nẵng
0022796976703,30609,7,1.0,2,Đà Nẵng
4511413309377,41175,1,1.0,2,Đà Nẵng
8935006533806,17908,2,1.0,2,Đà Nẵng
6902395774297,18713,1,1.0,2,Đà Nẵng
4607087850618,32474,1,1.0,2,Đà Nẵng
247263472364,51025,1,1.0,2,Đà Nẵng
8885014890173,13795,1,1.0,2,Đà Nẵng
8809486360897,30810,4,1.0,2,Đà Nẵng
8809652903286,31391,1,1.0,2,Đà Nẵng
8809612852739,31425,1,0.16666666666666666,2,Đà Nẵng
8809612852739,40363,1,0.16666666666666666,2,Đà Nẵng
8809612852739,32855,4,0.6666666666666666,2,Đà Nẵng
8989078,48748,1,1.0,2,Đà Nẵng
8691275000516,17341,2,1.0,2,Đà Nẵng
3433422408357,14278,1,1.0,2,Đà Nẵng
3610400000455,15210,1,1.0,2,Đà Nẵng
4901331011641,40010,3,0.75,2,Đà Nẵng
4901331011641,45715,1,0.25,2,Đà Nẵng
4901872451708,20666,4,0.8,2,Đà Nẵng
4901872451708,36732,1,0.2,2,Đà Nẵng
6902395487432,14261,1,1.0,2,Đà Nẵng
8809502181680,34242,1,0.25,2,Đà Nẵng
8809502181680,36526,3,0.75,2,Đà Nẵng
8935006539747,17903,1,1.0,2,Đà Nẵng
351736000177,15566,1,1.0,2,Đà Nẵng
9314807018450,42715,1,0.5,2,Đà Nẵng
9314807018450,46995,1,0.5,2,Đà Nẵng
3600541595194,49499,3,1.0,2,Đà Nẵng
8935006534070,18622,1,1.0,2,Đà Nẵng
3265660111269,43514,1,1.0,2,Đà Nẵng
3337875609586,15639,1,1.0,2,Đà Nẵng
8809647390534,31375,1,1.0,2,Đà Nẵng
8001280068003,42295,1,1.0,2,Đà Nẵng
769915190168,35058,3,1.0,2,Đà Nẵng
8809486363010,37220,1,1.0,2,Đà Nẵng
6902395273257,18790,2,1.0,2,Đà Nẵng
LITTLEKOREA01,48421,1,1.0,2,Đà Nẵng
8809436850652,17512,1,1.0,2,Đà Nẵng
5015833328165,40217,2,1.0,2,Đà Nẵng
8809290410238,17881,1,1.0,2,Đà Nẵng
8809643509657,58291,1,0.3333333333333333,2,Đà Nẵng
8809643509657,31428,2,0.6666666666666666,2,Đà Nẵng
3760100680928,40138,1,0.2,2,Đà Nẵng
3760100680928,13773,4,0.8,2,Đà Nẵng
3770014366221,14458,1,1.0,2,Đà Nẵng
3337875651196,15655,3,1.0,2,Đà Nẵng
11127,34421,1,1.0,2,Đà Nẵng
0655439079808,13917,3,1.0,2,Đà Nẵng
4513574011663,38916,1,1.0,2,Đà Nẵng
9334518001671,59923,1,1.0,2,Đà Nẵng
4909978155544,36730,1,0.3333333333333333,2,Đà Nẵng
4909978155544,20659,1,0.3333333333333333,2,Đà Nẵng
4909978155544,19439,1,0.3333333333333333,2,Đà Nẵng
3400926674359,20527,1,1.0,2,Đà Nẵng
8809722070153,46262,1,1.0,2,Đà Nẵng
8936104221077,37618,1,1.0,2,Đà Nẵng
3153714343585,17279,1,1.0,2,Đà Nẵng
8710447257265,63814,1,1.0,2,Đà Nẵng
4815723000345,42776,1,1.0,2,Đà Nẵng
8935006533479,17882,1,1.0,2,Đà Nẵng
8809335481056,31600,1,1.0,2,Đà Nẵng
4901872462087,20668,2,0.4,2,Đà Nẵng
4901872462087,36734,3,0.6,2,Đà Nẵng
0000000010010,32109,3,1.0,2,Đà Nẵng
3760100682540,40133,2,1.0,2,Đà Nẵng
4987241157761,18703,1,1.0,2,Đà Nẵng
8935006537699,18562,1,1.0,2,Đà Nẵng
3337875549493,14489,1,1.0,2,Đà Nẵng
4513574030305,49449,3,0.5,2,Đà Nẵng
4513574030305,19756,3,0.5,2,Đà Nẵng
3337875546447,41128,1,1.0,2,Đà Nẵng
8809213801822,31339,1,1.0,2,Đà Nẵng
LRP50,53938,1,1.0,2,Đà Nẵng
4901872466061,20684,1,1.0,2,Đà Nẵng
8809115027092,33281,1,1.0,2,Đà Nẵng
8906058330089,46745,1,1.0,2,Đà Nẵng
5060808882050,49643,1,1.0,2,Đà Nẵng
362032612041,38434,3,1.0,2,Đà Nẵng
8809486360903,48155,2,0.2857142857142857,2,Đà Nẵng
8809486360903,30815,5,0.7142857142857143,2,Đà Nẵng
456378,42065,1,1.0,2,Đà Nẵng
8809399372574,34172,1,1.0,2,Đà Nẵng
8710447485552,31403,1,1.0,2,Đà Nẵng
SP00132,40172,1,1.0,2,Đà Nẵng
8936039102052,46192,5,1.0,2,Đà Nẵng
3348901199520,53259,1,0.5,2,Đà Nẵng
3348901199520,49748,1,0.5,2,Đà Nẵng
886699667788,65445,2,1.0,2,Đà Nẵng
3576,40557,3,1.0,2,Đà Nẵng
8809715721574,58350,1,1.0,2,Đà Nẵng
3153714343530,17278,1,1.0,2,Đà Nẵng
3401360106994,37357,1,1.0,2,Đà Nẵng
5060422297254,39670,2,1.0,2,Đà Nẵng
889073241400,40533,2,1.0,2,Đà Nẵng
880913360164,31506,1,1.0,2,Đà Nẵng
4504232048213,17873,1,1.0,2,Đà Nẵng
3470320301052,19355,1,1.0,2,Đà Nẵng
93563703,46362,1,1.0,2,Đà Nẵng
8938510523264,15625,1,1.0,2,Đà Nẵng
8806421010220,63450,1,1.0,2,Đà Nẵng
4987241162130,41656,1,1.0,2,Đà Nẵng
3760100682298,40131,1,0.16666666666666666,2,Đà Nẵng
3760100682298,42997,1,0.16666666666666666,2,Đà Nẵng
3760100682298,13750,4,0.6666666666666666,2,Đà Nẵng
8809576260441,20605,2,1.0,2,Đà Nẵng
3337875518451,14488,1,1.0,2,Đà Nẵng
4901872443505,33445,2,0.6666666666666666,2,Đà Nẵng
4901872443505,20639,1,0.3333333333333333,2,Đà Nẵng
8809685782803,31135,3,1.0,2,Đà Nẵng
4935421255875,14205,1,1.0,2,Đà Nẵng
9300605000926,44148,1,1.0,2,Đà Nẵng
